ID,Customer Types → Display Name,Industries → Name
18872,Enterprise,Digital Services
18876,Enterprise,Others
18880,Sole Proprietorship,Digital Services
18881,Enterprise,Logistics
18882,Enterprise,Food & Beverage
18883,Limited Liability,Agriculture
18890,Limited Liability,Technology
18898,Enterprise,Fashion & Beauty
18899,Enterprise,Logistics
18936,Sole Proprietorship,Press & Media
18946,Enterprise,Others
18948,Enterprise,Construction
18950,Enterprise,Financial Services
18955,Enterprise,General Services
18957,Enterprise,Construction
18961,Enterprise,Food & Beverage
18962,Enterprise,Others
18964,Sole Proprietorship,Agriculture
18976,Sole Proprietorship,Digital Services
18977,Enterprise,Digital Services
18987,Enterprise,Others
18989,Enterprise,Fashion & Beauty
18997,Enterprise,Restaurant and Food
19012,Sole Proprietorship,General Services
19021,Enterprise,General Services
19025,Sole Proprietorship,Electronics
19026,Enterprise,Financial Services
19030,Sole Proprietorship,E-Commerce
19053,Enterprise,Press & Media
19057,Enterprise,Food & Beverage
19062,Enterprise,Fashion & Beauty
19067,Limited Liability,Digital Services
19069,Sole Proprietorship,Agriculture
19072,Enterprise,Financial Services
19095,Enterprise,General Services
19103,Limited Liability,Construction
19123,Sole Proprietorship,Agriculture
19176,Enterprise,Others
19181,Enterprise,Logistics
19182,Enterprise,Others
19183,Enterprise,Electronics
19189,Enterprise,Digital Services
19195,Sole Proprietorship,Construction
19201,Enterprise,Auto Parts
19209,Sole Proprietorship,Agriculture
19217,Enterprise,Agriculture
19222,Enterprise,Agriculture
19230,Sole Proprietorship,Technology
19233,Enterprise,Fashion & Beauty
19238,Enterprise,Food & Beverage
19242,Enterprise,Others
19244,Enterprise,Food & Beverage
19249,Sole Proprietorship,General Services
19258,Sole Proprietorship,Press & Media
19277,Limited Liability,E-Commerce
19281,Enterprise,Fashion & Beauty
19282,Partnership,Logistics
19288,Enterprise,Food & Beverage
19289,Sole Proprietorship,Restaurant and Food
19291,Enterprise,Food & Beverage
19294,Enterprise,E-Commerce
19304,Enterprise,Digital Services
19308,Enterprise,General Services
19310,Enterprise,Fashion & Beauty
19312,Enterprise,Others
19322,Enterprise,Fashion & Beauty
19323,Enterprise,Food & Beverage
19325,Sole Proprietorship,Agriculture
19326,Enterprise,Technology
19327,Sole Proprietorship,Hospitals & Health
19330,Enterprise,Food & Beverage
19331,Enterprise,Food & Beverage
19332,Enterprise,Food & Beverage
19335,Enterprise,Fashion & Beauty
19339,Limited Liability,Food & Beverage
19350,Enterprise,Fashion & Beauty
19354,Enterprise,Financial Services
19360,Sole Proprietorship,General Services
19372,Enterprise,E-Commerce
19374,Sole Proprietorship,Others
19395,Sole Proprietorship,General Services
19398,Enterprise,Digital Services
19400,Enterprise,Financial Services
19402,Limited Liability,Logistics
19413,Enterprise,Household items
19437,Limited Liability,Technology
19443,Enterprise,General Services
19446,Enterprise,Fashion & Beauty
19452,Enterprise,Fashion & Beauty
19453,Enterprise,Technology
19459,Enterprise,Fashion & Beauty
19462,Enterprise,Fashion & Beauty
19470,Enterprise,Fashion & Beauty
19481,Sole Proprietorship,General Services
19485,Enterprise,Construction
19487,Enterprise,Press & Media
19488,Enterprise,Hospitals & Health
19494,Limited Liability,Food & Beverage
19514,Enterprise,Travel & Hospitality
19525,Enterprise,Fashion & Beauty
19526,Enterprise,General Services
19532,Enterprise,Agriculture
19544,Sole Proprietorship,Others
19548,Enterprise,Food & Beverage
19557,Limited Liability,Agriculture
19565,Enterprise,Technology
19569,Enterprise,Fashion & Beauty
19570,Enterprise,General Services
19572,Enterprise,Auto Parts
19575,Enterprise,Fashion & Beauty
19581,Enterprise,Fashion & Beauty
19599,Enterprise,Electronics
19664,Enterprise,Food & Beverage
19674,Sole Proprietorship,Others
19688,Enterprise,Food & Beverage
19698,Enterprise,Fashion & Beauty
19704,Enterprise,Financial Services
19710,Enterprise,General Services
19712,Enterprise,Construction
19723,Enterprise,Food & Beverage
19728,Enterprise,Fashion & Beauty
19737,Enterprise,Fashion & Beauty
19739,Enterprise,Fashion & Beauty
19761,Enterprise,E-Commerce
19764,Enterprise,General Services
19770,Enterprise,Financial Services
19775,Enterprise,Restaurant and Food
19777,Enterprise,E-Commerce
19779,Sole Proprietorship,Digital Services
19792,Sole Proprietorship,Fashion & Beauty
19796,Sole Proprietorship,General Services
19797,Enterprise,Fashion & Beauty
19803,Enterprise,Fashion & Beauty
19810,Sole Proprietorship,Construction
19811,Sole Proprietorship,Agriculture
19845,Enterprise,Construction
19852,Enterprise,Technology
19853,Enterprise,Auto Parts
19858,Limited Liability,Others
19860,Sole Proprietorship,Construction
19862,Enterprise,Fashion & Beauty
19868,Enterprise,Agriculture
19870,Enterprise,Fashion & Beauty
19872,Enterprise,Fashion & Beauty
19873,Enterprise,Financial Services
19881,Sole Proprietorship,Others
19887,Enterprise,Financial Services
19896,Enterprise,Fashion & Beauty
19897,Enterprise,General Services
19901,Enterprise,Agriculture
19902,Enterprise,Digital Services
19911,Enterprise,Financial Services
19930,Partnership,Food & Beverage
19932,Sole Proprietorship,Agriculture
19934,Enterprise,Agriculture
19952,Enterprise,Digital Services
19963,Limited Liability,Digital Services
19964,Enterprise,Others
19972,Sole Proprietorship,Leisure & Entertainment
19986,Enterprise,General Services
19996,Sole Proprietorship,E-Commerce
19999,Sole Proprietorship,Technology
20000,Enterprise,Agriculture
20002,Sole Proprietorship,Electronics
20005,Enterprise,Financial Services
20011,Limited Liability,Schools
20030,Sole Proprietorship,Others
20038,Enterprise,Technology
20042,Sole Proprietorship,Technology
20050,Sole Proprietorship,Agriculture
20059,Enterprise,Schools
20060,Enterprise,Haulage
20061,Enterprise,Agriculture
20066,Enterprise,Financial Services
20071,Enterprise,General Services
20075,Sole Proprietorship,Technology
20082,Enterprise,Auto Parts
20087,Enterprise,Food & Beverage
20090,Enterprise,Food & Beverage
20102,Enterprise,Digital Services
20110,Sole Proprietorship,Others
20114,Enterprise,Food & Beverage
20117,Enterprise,General Services
20120,Enterprise,Food & Beverage
20130,Enterprise,Digital Services
20132,Sole Proprietorship,Others
20133,Sole Proprietorship,Financial Services
20147,Sole Proprietorship,Others
20155,Sole Proprietorship,General Services
20165,Sole Proprietorship,Fashion & Beauty
20168,Sole Proprietorship,Technology
20193,Enterprise,General Services
20203,Enterprise,Haulage
20205,Sole Proprietorship,Schools
20210,Enterprise,Digital Services
20211,Enterprise,Fashion & Beauty
20230,Sole Proprietorship,Agriculture
20239,Enterprise,Financial Services
20240,Enterprise,Haulage
20243,Enterprise,Fashion & Beauty
20245,Enterprise,General Services
20247,Sole Proprietorship,Leisure & Entertainment
20250,Enterprise,E-Commerce
20251,Enterprise,Financial Services
20252,Enterprise,Others
20255,Enterprise,Food & Beverage
20260,Sole Proprietorship,Technology
20263,Enterprise,Others
20266,Enterprise,Electronics
20267,Enterprise,Fashion & Beauty
20277,Enterprise,Household items
20280,Enterprise,Digital Services
20286,Enterprise,Food & Beverage
20292,Enterprise,Technology
20299,Enterprise,Digital Services
20300,Enterprise,Food & Beverage
20301,Enterprise,Digital Services
20307,Sole Proprietorship,Digital Services
20316,Enterprise,Utilities
20320,Enterprise,Others
20321,Enterprise,Others
20333,Enterprise,Food & Beverage
20335,Enterprise,Financial Services
20336,Enterprise,Technology
20339,Enterprise,Technology
20347,Enterprise,Hospitals & Health
20350,Enterprise,Fashion & Beauty
20351,Enterprise,E-Commerce
20356,Enterprise,General Services
20359,Enterprise,Food & Beverage
20372,Limited Liability,Food & Beverage
20380,Sole Proprietorship,E-Commerce
20438,Sole Proprietorship,Agriculture
20441,Enterprise,Auto Parts
20446,Enterprise,Agriculture
20449,Enterprise,Financial Services
20459,Enterprise,Hospitals & Health
20465,Enterprise,Agriculture
20473,Limited Liability,E-Commerce
20478,Enterprise,Others
20479,Enterprise,Others
20488,Enterprise,Fashion & Beauty
20510,Enterprise,Digital Services
20511,Enterprise,Others
20515,Enterprise,Others
20518,Enterprise,Fashion & Beauty
20520,Enterprise,Fashion & Beauty
20525,Enterprise,Food & Beverage
20526,Enterprise,General Services
20540,Enterprise,General Services
20541,Enterprise,Fashion & Beauty
20542,Enterprise,Others
20543,Enterprise,Others
20544,Enterprise,Fashion & Beauty
20545,Enterprise,Auto Parts
20546,Enterprise,Furniture
20551,Enterprise,E-Commerce
20556,Limited Liability,Construction
20573,Sole Proprietorship,Others
20575,Enterprise,Food & Beverage
20583,Sole Proprietorship,Fashion & Beauty
20589,Sole Proprietorship,Technology
20590,Enterprise,Food & Beverage
20609,Sole Proprietorship,Fashion & Beauty
20612,Sole Proprietorship,Fashion & Beauty
20628,Partnership,General Services
20630,Sole Proprietorship,Digital Services
20633,Enterprise,Others
20640,Enterprise,Fashion & Beauty
20644,Enterprise,Digital Services
20649,Sole Proprietorship,Fashion & Beauty
20656,Sole Proprietorship,Technology
20658,Enterprise,Others
20667,Enterprise,Food & Beverage
20669,Enterprise,Fashion & Beauty
20679,Enterprise,Technology
20681,Sole Proprietorship,Digital Services
20683,Enterprise,Electronics
20689,Enterprise,Construction
20696,Enterprise,Food & Beverage
20701,Enterprise,Restaurant and Food
20702,Enterprise,Fashion & Beauty
20703,Enterprise,Fashion & Beauty
20705,Limited Liability,Agriculture
20707,Enterprise,Leisure & Entertainment
20711,Enterprise,Agriculture
20712,Enterprise,Food & Beverage
20715,Sole Proprietorship,E-Commerce
20717,Enterprise,Furniture
20726,Enterprise,Food & Beverage
20727,Enterprise,General Services
20734,Enterprise,Agriculture
20735,Enterprise,Fashion & Beauty
20736,Enterprise,Financial Services
20742,Enterprise,Fashion & Beauty
20744,Enterprise,Food & Beverage
20746,Enterprise,Hospitals & Health
20749,Enterprise,Food & Beverage
20750,Enterprise,Fashion & Beauty
20754,Enterprise,Schools
20756,Sole Proprietorship,Digital Services
20760,Enterprise,Fashion & Beauty
20768,Enterprise,Digital Services
20769,Enterprise,Technology
20773,Enterprise,Schools
20782,Limited Liability,E-Commerce
20792,Sole Proprietorship,General Services
20823,Sole Proprietorship,General Services
20829,Enterprise,Travel & Hospitality
20835,Sole Proprietorship,Technology
20841,Limited Liability,General Services
20848,Enterprise,Fashion & Beauty
20851,Enterprise,Technology
20852,Enterprise,Digital Services
20853,Enterprise,Technology
20857,Enterprise,General Services
20859,Sole Proprietorship,Agriculture
20867,Enterprise,Financial Services
20875,Enterprise,Technology
20879,Enterprise,Financial Services
20882,Enterprise,Food & Beverage
20890,Sole Proprietorship,E-Commerce
20891,Enterprise,Electronics
20897,Sole Proprietorship,Food & Beverage
20905,Enterprise,General Services
20913,Partnership,Technology
20914,Sole Proprietorship,Digital Services
20923,Enterprise,Fashion & Beauty
20924,Enterprise,Electronics
20935,Enterprise,General Services
20938,Enterprise,Food & Beverage
20939,Enterprise,General Services
20947,Enterprise,Fashion & Beauty
20971,Limited Liability,General Services
20977,Limited Liability,Travel & Hospitality
20978,Enterprise,Technology
20992,Enterprise,Food & Beverage
20993,Enterprise,Agriculture
20997,Enterprise,Food & Beverage
21003,Enterprise,Fashion & Beauty
21011,Sole Proprietorship,Digital Services
21013,Enterprise,Fashion & Beauty
21014,Enterprise,Fashion & Beauty
21017,Enterprise,Food & Beverage
21018,Enterprise,Leisure & Entertainment
21028,Enterprise,Food & Beverage
21045,Enterprise,Digital Services
21052,Enterprise,General Services
21053,Enterprise,Food & Beverage
21058,Enterprise,Agriculture
21062,Enterprise,Agriculture
21063,Enterprise,Fashion & Beauty
21068,Limited Liability,Digital Services
21071,Enterprise,General Services
21078,Sole Proprietorship,General Services
21089,Enterprise,Technology
21091,Enterprise,Food & Beverage
21093,Enterprise,General Services
21096,Enterprise,Construction
21099,Limited Liability,Others
21101,Enterprise,Technology
21107,Enterprise,General Services
21110,Enterprise,Food & Beverage
21115,Enterprise,Financial Services
21120,Enterprise,Fashion & Beauty
21122,Enterprise,General Services
21133,Sole Proprietorship,General Services
21135,Sole Proprietorship,Agriculture
21162,Enterprise,Digital Services
21183,Enterprise,Restaurant and Food
21208,Limited Liability,Agriculture
21210,Sole Proprietorship,Technology
21300,Enterprise,Food & Beverage
21322,Enterprise,Food & Beverage
21331,Enterprise,Digital Services
21335,Enterprise,Press & Media
21339,Enterprise,Schools
21347,Enterprise,Logistics
21357,Enterprise,Others
21360,Enterprise,Technology
21362,Enterprise,Technology
21368,Enterprise,Electronics
21373,Enterprise,Financial Services
21393,Enterprise,Fashion & Beauty
21394,Enterprise,General Services
21395,Enterprise,Construction
21396,Enterprise,Membership Groups
21401,Enterprise,Fashion & Beauty
21402,Sole Proprietorship,Technology
21404,Enterprise,Food & Beverage
21407,Enterprise,Hospitals & Health
21408,Enterprise,Food & Beverage
21412,Enterprise,General Services
21421,Sole Proprietorship,Agriculture
21458,Enterprise,Digital Services
21472,Enterprise,Others
21496,Sole Proprietorship,General Services
21501,Sole Proprietorship,Others
21512,Sole Proprietorship,Digital Services
21523,Sole Proprietorship,Schools
21524,Limited Liability,Digital Services
21536,Enterprise,Financial Services
21567,Sole Proprietorship,Agriculture
21604,Sole Proprietorship,Fashion & Beauty
21613,Sole Proprietorship,Technology
21615,Enterprise,General Services
21628,Limited Liability,Others
21630,Sole Proprietorship,General Services
21632,Limited Liability,Haulage
21639,Enterprise,Agriculture
21661,Sole Proprietorship,E-Commerce
21662,Enterprise,Agriculture
21685,Enterprise,Technology
21687,Enterprise,Fashion & Beauty
21694,Enterprise,Others
21704,Enterprise,Food & Beverage
21709,Sole Proprietorship,Electronics
21728,Enterprise,Restaurant and Food
21739,Limited Liability,E-Commerce
21754,Enterprise,Fashion & Beauty
21770,Enterprise,Fashion & Beauty
21771,Enterprise,General Services
21776,Enterprise,General Services
21795,Enterprise,Construction
21808,Enterprise,Fashion & Beauty
21814,Enterprise,Press & Media
21827,Sole Proprietorship,Fashion & Beauty
21848,Enterprise,Others
21859,Sole Proprietorship,Agriculture
21863,Enterprise,Fashion & Beauty
21865,Enterprise,Fashion & Beauty
21867,Enterprise,Fashion & Beauty
21868,Sole Proprietorship,Travel & Hospitality
21869,Enterprise,Fashion & Beauty
21875,Enterprise,General Services
21876,Enterprise,Fashion & Beauty
21881,Enterprise,Logistics
21928,Enterprise,E-Commerce
21934,Sole Proprietorship,General Services
21974,Sole Proprietorship,General Services
21985,Enterprise,Fashion & Beauty
21986,Enterprise,Food & Beverage
21989,Sole Proprietorship,Agriculture
22029,Limited Liability,Agriculture
22057,Enterprise,Schools
22071,Sole Proprietorship,Financial Services
22075,Sole Proprietorship,Fashion & Beauty
22078,Enterprise,Food & Beverage
22098,Enterprise,Auto Parts
22102,Enterprise,Food & Beverage
22105,Sole Proprietorship,Agriculture
22114,Enterprise,Travel & Hospitality
22125,Sole Proprietorship,Digital Services
22151,Enterprise,Leisure & Entertainment
22177,Enterprise,Others
22189,Enterprise,Others
22239,Sole Proprietorship,Electronics
22240,Enterprise,General Services
22249,Sole Proprietorship,Schools
